1000,0.212000,16.977000,1,20
2000,0.217000,18.965500,1,22
3000,0.228333,20.279000,1,24
4000,0.230000,20.959250,1,24
5000,0.224000,21.729400,1,26
6000,0.213333,22.274500,1,26
7000,0.223143,22.663857,1,26
8000,0.205375,22.955875,1,26
9000,0.220222,23.362778,1,28
10000,0.220100,23.726500,1,28
11000,0.218818,24.024091,1,28
12000,0.196000,24.272083,1,28
13000,0.223923,24.481923,1,28
14000,0.224786,24.661786,1,28
15000,0.246400,24.817667,1,28
16000,0.223125,24.954062,1,28
17000,0.219941,25.147000,1,30
18000,0.228944,25.361056,1,30
19000,0.223053,25.552579,1,30
20000,0.227600,25.724950,1,30
21000,0.215429,25.880905,1,30
22000,0.213045,26.022682,1,30
23000,0.224435,26.152130,1,30
24000,0.226375,26.270792,1,30
25000,0.217160,26.379960,1,30
26000,0.218269,26.480731,1,30
27000,0.219074,26.574037,1,30
28000,0.222036,26.660679,1,30
29000,0.214448,26.741345,1,30
30000,0.221600,26.816633,1,30
31000,0.216290,26.887065,1,30
32000,0.232531,26.953094,1,30
33000,0.232879,27.029242,1,32
34000,0.223500,27.146029,1,32
35000,0.223657,27.256143,1,32
36000,0.219361,27.360139,1,32
37000,0.228297,27.458514,1,32
38000,0.220079,27.551711,1,32
39000,0.221359,27.640128,1,32
40000,0.227650,27.724125,1,32
41000,0.227390,27.804024,1,32
42000,0.226286,27.880119,1,32
43000,0.232581,27.952674,1,32
44000,0.223682,28.021932,1,32
45000,0.231067,28.088111,1,32
46000,0.230022,28.151413,1,32
47000,0.219255,28.212021,1,32
48000,0.224896,28.270104,1,32
49000,0.225898,28.325816,1,32
50000,0.228960,28.379300,1,32
51000,0.229471,28.430686,1,32
52000,0.237269,28.480096,1,32
53000,0.221340,28.527642,1,32
54000,0.244000,28.573426,1,32
55000,0.248873,28.617545,1,32
56000,0.239500,28.660089,1,32
57000,0.231158,28.701140,1,32
58000,0.226172,28.740776,1,32
59000,0.227949,28.779068,1,32
60000,0.234267,28.816083,1,32
61000,0.228803,28.851885,1,32
62000,0.233468,28.886532,1,32
63000,0.231032,28.920079,1,32
64000,0.228156,28.952578,1,32
65000,0.231215,28.984077,1,32
66000,0.245803,29.028712,1,34
67000,0.229776,29.087985,1,34
68000,0.226412,29.145515,1,34
69000,0.235188,29.201377,1,34
70000,0.232257,29.255643,1,34
71000,0.229676,29.308380,1,34
72000,0.230917,29.359653,1,34
73000,0.234205,29.409521,1,34
74000,0.234932,29.458041,1,34
75000,0.231067,29.505267,1,34
76000,0.229684,29.551250,1,34
77000,0.232987,29.596039,1,34
78000,0.233423,29.639679,1,34
79000,0.233835,29.682215,1,34
80000,0.232925,29.723688,1,34
81000,0.237111,29.764136,1,34
82000,0.240817,29.803598,1,34
83000,0.233157,29.842108,1,34
84000,0.237786,29.879702,1,34
85000,0.239235,29.916412,1,34
86000,0.237558,29.952267,1,34
87000,0.237345,29.987299,1,34
88000,0.232557,30.021534,1,34
89000,0.233472,30.055000,1,34
90000,0.242133,30.087722,1,34
91000,0.237813,30.119725,1,34
92000,0.235761,30.151033,1,34
93000,0.230495,30.181667,1,34
94000,0.240957,30.211649,1,34
95000,0.242021,30.241000,1,34
96000,0.240333,30.269740,1,34
97000,0.234680,30.297887,1,34
98000,0.231316,30.325459,1,34
99000,0.236414,30.352475,1,34
100000,0.235040,30.378950,1,34
