100,0.151321,4.894983,1,100
200,0.152689,5.790036,1,200
300,0.157937,6.420211,1,300
400,0.157645,7.059024,1,400
500,0.154726,7.537334,1,500
600,0.157430,8.164741,1,600
700,0.174046,8.808688,1,700
800,0.166019,9.146558,1,800
900,0.168596,9.847366,1,900
1000,0.169976,10.480678,1,1000
1100,0.167491,10.996443,1,1100
1200,0.166550,11.524792,1,1200
1300,0.171157,12.515296,1,1300
1400,0.165076,12.347979,1,1400
1500,0.170249,13.090734,1,1500
1600,0.165992,12.988766,1,1600
1700,0.168670,14.238838,1,1700
1800,0.168147,14.352356,1,1800
1900,0.173690,15.379586,1,1900
2000,0.175239,16.039341,1,2000
2100,0.171731,16.088176,1,2100
2200,0.174016,17.045680,1,2200
2300,0.185050,17.184263,1,2300
2400,0.190252,17.692329,1,2400
2500,0.192609,17.340017,1,2500
2600,0.194651,18.240511,1,2600
2700,0.189587,19.189967,1,2700
2800,0.181249,19.648837,1,2800
2900,0.179652,19.423478,1,2900
3000,0.182463,21.063033,1,3000
3100,0.183408,21.430655,1,3100
3200,0.185550,21.945618,1,3200
3300,0.187028,22.663630,1,3300
3400,0.186758,22.805437,1,3400
3500,0.189856,24.556079,1,3500
3600,0.196968,24.510259,1,3600
3700,0.203831,24.082517,1,3700
3800,0.194807,24.976206,1,3800
3900,0.208785,26.338026,1,3900
4000,0.199121,26.576064,1,4000
4100,0.207304,26.773949,1,4100
4200,0.200830,28.249513,1,4200
4300,0.206228,28.789787,1,4300
4400,0.213372,27.491196,1,4400
4500,0.202632,29.730663,1,4500
4600,0.219116,29.221126,1,4600
4700,0.208041,27.592562,1,4700
4800,0.215229,31.527780,1,4800
4900,0.208682,32.199428,1,4900
5000,0.205893,30.974641,1,5000
5100,0.212944,34.076565,1,5100
5200,0.213166,33.822617,1,5200
5300,0.211968,33.785256,1,5300
5400,0.216861,34.088163,1,5400
5500,0.212297,33.831859,1,5500
5600,0.224240,35.681399,1,5600
5700,0.229360,36.558720,1,5700
5800,0.234282,37.978586,1,5800
5900,0.226195,37.490419,1,5900
6000,0.225889,36.550680,1,6000
6100,0.223838,36.561786,1,6100
6200,0.243444,39.498954,1,6200
6300,0.239029,39.428481,1,6300
6400,0.235169,38.847853,1,6400
6500,0.234514,39.825422,1,6500
6600,0.241002,40.186859,1,6600
6700,0.240298,41.846406,1,6700
6800,0.237899,40.921322,1,6800
6900,0.240996,41.524128,1,6900
7000,0.238268,43.695123,1,7000
7100,0.248252,44.523528,1,7100
7200,0.248549,44.578935,1,7200
7300,0.238964,42.979263,1,7300
7400,0.236705,43.451409,1,7400
7500,0.238096,43.350152,1,7500
7600,0.244527,46.295164,1,7600
7700,0.254088,47.367786,1,7700
7800,0.230833,44.517412,1,7800
7900,0.238514,48.143029,1,7900
8000,0.244780,49.812713,1,8000
8100,0.242297,46.836581,1,8100
8200,0.240675,49.324909,1,8200
8300,0.259450,51.255580,1,8300
8400,0.261121,47.849469,1,8400
8500,0.261657,51.470560,1,8500
8600,0.239807,49.329139,1,8600
8700,0.244388,50.392652,1,8700
8800,0.245929,50.633450,1,8800
8900,0.248875,50.863316,1,8900
9000,0.252845,52.982018,1,9000
9100,0.248602,51.652124,1,9100
9200,0.248460,51.589342,1,9200
9300,0.249654,51.273449,1,9300
9400,0.260262,57.284869,1,9400
9500,0.252994,53.173414,1,9500
9600,0.268241,56.550347,1,9600
9700,0.267924,58.553923,1,9699
9800,0.259352,56.224148,1,9800
9900,0.269277,60.078768,1,9900
10000,0.265821,59.183075,1,10000
