100,0.210000,51.490000,2,100
200,0.320000,101.495000,2,200
300,0.430000,151.496667,2,300
400,0.535000,201.497500,2,400
500,0.572000,251.498000,2,500
600,0.651667,301.498333,2,600
700,0.737143,351.498571,2,700
800,0.823750,401.498750,2,800
900,0.886667,451.498889,2,900
1000,3.437000,501.499000,2,1000
