100,0.223100,50.960000,1,100
200,0.427750,101.310000,1,200
300,0.562367,151.116667,1,300
400,0.545100,201.192500,1,400
500,0.765240,251.220000,1,500
600,0.748367,300.756667,1,600
700,1.050371,350.771429,1,700
800,1.052537,401.050000,1,800
900,1.255233,451.310000,1,900
1000,1.283900,501.233000,1,1000
